year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2014,8,16,1613.0,-10.0,1756.0,-12.0,OO,N706SK,5212,PDX,SFO,85.0,550,16.0,13.0
2014,12,1,2022.0,-3.0,8.0,-1.0,US,N573UW,464,SEA,PHX,136.0,1107,20.0,22.0
2014,7,3,1047.0,17.0,1305.0,5.0,WN,N360SW,4342,SEA,LAS,118.0,867,10.0,47.0
2014,12,25,1215.0,2.0,1418.0,-2.0,UA,N73270,1566,SEA,SFO,88.0,679,12.0,15.0
2014,1,9,646.0,-4.0,1008.0,-11.0,AS,N525AS,682,SEA,DEN,119.0,1024,6.0,46.0
2014,3,23,642.0,2.0,911.0,2.0,AS,N703AS,232,PDX,SAN,128.0,933,6.0,42.0
2014,10,23,1611.0,36.0,4.0,5.0,AS,N549AS,734,SEA,BOS,274.0,2496,16.0,11.0
2014,11,15,2149.0,9.0,4.0,-31.0,AS,N457AS,731,SEA,ANC,178.0,1448,21.0,49.0
2014,3,3,717.0,-3.0,1004.0,9.0,AS,N705AS,478,SEA,LAX,133.0,954,7.0,17.0
2014,6,29,1544.0,-6.0,2352.0,-7.0,AS,N596AS,734,SEA,BOS,283.0,2496,15.0,44.0
2014,7,24,1143.0,-7.0,1431.0,-4.0,AS,N586AS,809,PDX,OGG,327.0,2562,11.0,43.0
2014,8,6,927.0,0.0,1620.0,-20.0,DL,N680DA,1350,SEA,DTW,214.0,1927,9.0,27.0
2014,4,11,730.0,-4.0,1425.0,-19.0,DL,N388DA,822,SEA,DTW,213.0,1927,7.0,30.0
2014,2,12,657.0,-3.0,910.0,-7.0,B6,N703JB,1121,PDX,LGB,115.0,846,6.0,57.0
2014,3,26,655.0,-7.0,939.0,4.0,OO,N693CA,4597,SEA,LAX,128.0,954,6.0,55.0
2014,7,23,1550.0,0.0,2049.0,-8.0,DL,N394DA,1073,PDX,MSP,161.0,1426,15.0,50.0
2014,5,2,558.0,-2.0,851.0,-6.0,DL,N6709,1634,SEA,SLC,84.0,689,5.0,58.0
2014,11,21,1028.0,-1.0,1342.0,-14.0,OO,N772SK,5576,PDX,DEN,116.0,991,10.0,28.0
2014,10,4,1808.0,-2.0,2052.0,-18.0,OO,N218AG,3458,SEA,SLC,86.0,689,18.0,8.0
2014,4,6,2111.0,28.0,2330.0,14.0,AS,N431AS,484,SEA,SAN,125.0,1050,21.0,11.0
2014,11,21,1323.0,-2.0,1836.0,1.0,DL,N337NW,2164,PDX,MSP,177.0,1426,13.0,23.0
2014,6,7,1730.0,-10.0,1931.0,-40.0,OO,N554CA,4820,SEA,LAS,110.0,867,17.0,30.0
2014,4,30,1710.0,0.0,2019.0,2.0,DL,N582NW,2237,SEA,HNL,353.0,2677,17.0,10.0
2014,9,9,1122.0,17.0,1237.0,7.0,WN,N633SW,210,PDX,SMF,63.0,479,11.0,22.0
2014,9,26,643.0,-2.0,848.0,-7.0,WN,N8611F,351,PDX,LAS,112.0,763,6.0,43.0
2014,7,8,1128.0,-7.0,1708.0,-12.0,AA,N201AA,1505,PDX,DFW,199.0,1616,11.0,28.0
2014,12,27,556.0,-4.0,1228.0,24.0,UA,N68802,1460,PDX,IAH,252.0,1825,5.0,56.0
2014,5,2,1048.0,-7.0,1309.0,-1.0,AS,N792AS,564,PDX,LAX,118.0,834,10.0,48.0
2014,6,18,1130.0,10.0,1327.0,2.0,WN,N634SW,1892,SEA,OAK,92.0,671,11.0,30.0
2014,12,17,659.0,-1.0,835.0,-15.0,WN,N783SW,1360,PDX,SJC,85.0,569,6.0,59.0
2014,3,9,1838.0,28.0,2125.0,22.0,DL,N808DN,2150,SEA,SLC,85.0,689,18.0,38.0
2014,12,9,856.0,-4.0,1139.0,4.0,AS,N615AS,502,SEA,SNA,139.0,978,8.0,56.0
2014,10,1,1036.0,-4.0,1318.0,-36.0,AS,N457AS,843,SEA,KOA,325.0,2688,10.0,36.0
2014,6,5,37.0,-8.0,842.0,-4.0,US,N545UW,2051,SEA,PHL,275.0,2378,0.0,37.0
2014,7,13,2257.0,-3.0,130.0,1.0,AS,N792AS,103,SEA,ANC,190.0,1448,22.0,57.0
2014,1,1,600.0,-10.0,842.0,-8.0,AS,N786AS,426,SEA,LAX,125.0,954,6.0,0.0
2014,2,1,1215.0,-5.0,1423.0,-12.0,AS,N769AS,312,SEA,SFO,114.0,679,12.0,15.0
2014,1,1,639.0,-1.0,1216.0,-10.0,AS,N442AS,668,SEA,DFW,189.0,1660,6.0,39.0
2014,7,2,1241.0,6.0,1854.0,-6.0,WN,N969WN,214,SEA,BNA,234.0,1978,12.0,41.0
2014,11,20,1239.0,-1.0,1823.0,-12.0,AS,N419AS,22,SEA,ORD,204.0,1721,12.0,39.0
2014,6,3,1917.0,-3.0,2048.0,-1.0,DL,N67171,2579,SEA,JNU,127.0,909,19.0,17.0
2014,9,5,1503.0,-4.0,1829.0,-16.0,UA,N439UA,457,SEA,DEN,131.0,1024,15.0,3.0
2014,12,10,753.0,18.0,,,AS,N765AS,61,SEA,JNU,,909,7.0,53.0
2014,10,23,1951.0,-4.0,2147.0,15.0,AS,N564AS,404,PDX,SJC,94.0,569,19.0,51.0
2014,6,11,1300.0,-5.0,1851.0,-1.0,AS,N546AS,664,SEA,DFW,209.0,1660,13.0,0.0
2014,5,9,2155.0,0.0,18.0,-4.0,AS,N583AS,450,SEA,LAX,124.0,954,21.0,55.0
2014,8,1,1627.0,-3.0,1904.0,-13.0,DL,N3738B,1363,SEA,LAX,138.0,954,16.0,27.0
2014,2,19,1727.0,-5.0,1817.0,-7.0,OO,N569SW,5417,PDX,SEA,41.0,129,17.0,27.0
2014,11,7,1822.0,11.0,2051.0,-4.0,UA,N77510,1210,SEA,LAX,122.0,954,18.0,22.0
2014,9,27,1121.0,11.0,2029.0,71.0,US,N668AW,728,SEA,PHL,343.0,2378,11.0,21.0
2014,7,4,839.0,-6.0,1039.0,-6.0,OO,N216AG,3496,SEA,FAT,103.0,748,8.0,39.0
2014,6,6,1031.0,-4.0,1250.0,-2.0,AS,N403AS,586,SEA,LAS,115.0,867,10.0,31.0
2014,12,2,705.0,21.0,1149.0,-9.0,DL,N594NW,2314,SEA,MSP,149.0,1399,7.0,5.0
2014,8,18,1655.0,0.0,1939.0,13.0,AS,N705AS,95,SEA,ANC,209.0,1448,16.0,55.0
2014,5,26,823.0,-1.0,1423.0,3.0,UA,N75436,1127,PDX,ORD,214.0,1739,8.0,23.0
2014,7,3,2233.0,23.0,616.0,15.0,US,N572UW,624,SEA,CLT,262.0,2279,22.0,33.0
2014,7,16,628.0,-2.0,1434.0,4.0,WN,N401WN,2004,SEA,BWI,284.0,2335,6.0,28.0
2014,11,26,600.0,0.0,750.0,10.0,AS,N590AS,406,PDX,SJC,88.0,569,6.0,0.0
2014,11,6,2004.0,-6.0,2210.0,-7.0,OO,N227AG,3464,PDX,ONT,111.0,838,20.0,4.0
2014,3,15,1647.0,42.0,1911.0,39.0,AS,N457AS,115,SEA,ANC,189.0,1448,16.0,47.0
2014,6,11,1942.0,12.0,2312.0,14.0,F9,N928FR,142,SEA,DEN,127.0,1024,19.0,42.0
2014,10,28,1457.0,-8.0,1715.0,-8.0,AS,N526AS,520,SEA,BUR,121.0,937,14.0,57.0
2014,4,16,1826.0,-4.0,2029.0,-5.0,AS,N778AS,302,SEA,SFO,102.0,679,18.0,26.0
2014,2,20,1449.0,-6.0,1540.0,-3.0,OO,N229SW,5417,SEA,PDX,33.0,129,14.0,49.0
2014,4,6,1056.0,-4.0,1341.0,-14.0,WN,N394SW,168,SEA,SLC,87.0,689,10.0,56.0
2014,7,13,633.0,-7.0,849.0,-6.0,OO,N224AG,3456,PDX,BUR,120.0,817,6.0,33.0
2014,11,17,1412.0,-3.0,1544.0,-11.0,WN,N7747C,781,PDX,OAK,75.0,543,14.0,12.0
2014,4,3,2038.0,3.0,2303.0,-7.0,VX,N625VA,798,SEA,LAX,127.0,954,20.0,38.0
2014,11,13,623.0,13.0,905.0,21.0,AS,N407AS,454,SEA,LAX,125.0,954,6.0,23.0
2014,5,24,1439.0,-6.0,1809.0,-1.0,F9,N207FR,792,PDX,DEN,130.0,991,14.0,39.0
2014,8,24,1143.0,-2.0,1339.0,-15.0,AS,N778AS,306,SEA,SFO,97.0,679,11.0,43.0
2014,7,1,2341.0,1.0,644.0,-2.0,DL,N814DN,394,PDX,DTW,227.0,1953,23.0,41.0
2014,4,27,1152.0,-8.0,1831.0,31.0,AA,N3CUAA,1628,SEA,ORD,239.0,1721,11.0,52.0
2014,7,5,1147.0,-3.0,1351.0,-9.0,WN,N8625A,1267,PDX,LAS,108.0,763,11.0,47.0
2014,12,23,1222.0,2.0,1331.0,9.0,AS,N795AS,684,SEA,GEG,38.0,224,12.0,22.0
2014,7,7,2140.0,0.0,2336.0,15.0,AS,N506AS,372,SEA,SMF,83.0,605,21.0,40.0
2014,1,23,1510.0,0.0,1844.0,4.0,WN,N687SW,113,PDX,PHX,138.0,1009,15.0,10.0
2014,9,21,737.0,-3.0,958.0,-7.0,WN,N740SW,437,PDX,SAN,128.0,933,7.0,37.0
2014,2,23,720.0,-5.0,952.0,-8.0,AS,N587AS,240,SEA,SAN,129.0,1050,7.0,20.0
2014,8,14,1300.0,0.0,1439.0,-6.0,WN,N373SW,775,PDX,SJC,84.0,569,13.0,0.0
2014,1,3,2046.0,26.0,4.0,5.0,AS,N525AS,632,SEA,PHX,125.0,1107,20.0,46.0
2014,7,14,1025.0,-5.0,1635.0,15.0,AS,N614AS,686,PDX,ORD,205.0,1739,10.0,25.0
2014,3,15,1020.0,0.0,1257.0,-13.0,DL,N328NW,1857,SEA,SLC,82.0,689,10.0,20.0
2014,12,7,1048.0,-2.0,1406.0,-9.0,WN,N931WN,1527,PDX,DEN,120.0,991,10.0,48.0
2014,1,14,514.0,-6.0,842.0,-9.0,US,N547UW,548,PDX,PHX,126.0,1009,5.0,14.0
2014,12,24,48.0,-2.0,549.0,-15.0,DL,N124DE,1670,PDX,MSP,160.0,1426,0.0,48.0
2014,10,21,1534.0,-6.0,1619.0,-10.0,OO,N549CA,4547,PDX,SEA,33.0,129,15.0,34.0
2014,10,10,1734.0,9.0,1816.0,1.0,OO,N805SK,4546,SEA,PDX,26.0,129,17.0,34.0
2014,12,15,1029.0,-1.0,1428.0,13.0,AS,N565AS,656,SEA,PHX,153.0,1107,10.0,29.0
2014,4,9,1815.0,12.0,2108.0,11.0,DL,N6702,2150,SEA,SLC,91.0,689,18.0,15.0
2014,5,31,1454.0,-6.0,1537.0,-13.0,OO,N582SW,5417,SEA,PDX,32.0,129,14.0,54.0
2014,6,18,1318.0,2.0,1517.0,-12.0,UA,N467UA,816,SEA,SFO,99.0,679,13.0,18.0
2014,2,6,815.0,5.0,1555.0,-5.0,AS,N528AS,4,SEA,DCA,253.0,2329,8.0,15.0
2014,12,18,33.0,-7.0,546.0,-3.0,DL,N384DA,2440,SEA,MSP,171.0,1399,0.0,33.0
2014,10,24,1139.0,-11.0,1421.0,12.0,AS,N614AS,638,SEA,LAS,139.0,867,11.0,39.0
2014,6,20,942.0,17.0,1216.0,12.0,AS,N705AS,238,SEA,SAN,138.0,1050,9.0,42.0
2014,3,12,1455.0,-5.0,2006.0,-8.0,DL,N315US,1770,SEA,MSP,169.0,1399,14.0,55.0
2014,1,28,1315.0,-6.0,1410.0,-4.0,OO,N237SW,5423,PDX,SEA,39.0,129,13.0,15.0
2014,5,4,1140.0,9.0,1831.0,-8.0,DL,N816DN,1730,PDX,DTW,215.0,1953,11.0,40.0
2014,6,17,836.0,1.0,1644.0,6.0,AS,N527AS,32,SEA,PHL,291.0,2378,8.0,36.0
2014,6,1,1021.0,-9.0,1314.0,-17.0,AS,N538AS,843,SEA,KOA,338.0,2688,10.0,21.0
2014,11,3,1320.0,-5.0,1841.0,6.0,DL,N317US,2164,PDX,MSP,185.0,1426,13.0,20.0
2014,9,28,1020.0,0.0,1247.0,10.0,AS,N612AS,580,PDX,SNA,119.0,859,10.0,20.0
2014,7,6,2136.0,41.0,2358.0,34.0,B6,N703JB,907,SEA,ANC,183.0,1448,21.0,36.0
2014,8,29,1310.0,-4.0,1819.0,-6.0,DL,N128DL,198,SEA,MSP,171.0,1399,13.0,10.0
2014,10,2,1059.0,-6.0,1333.0,-14.0,AS,N788AS,107,SEA,ANC,196.0,1448,10.0,59.0
2014,4,15,1839.0,-6.0,2047.0,8.0,AS,N318AS,328,SEA,SJC,99.0,697,18.0,39.0
2014,5,18,838.0,-2.0,1043.0,-4.0,AS,N767AS,382,SEA,SFO,106.0,679,8.0,38.0
2014,9,19,1041.0,-4.0,1341.0,3.0,AS,N619AS,648,SEA,TUS,155.0,1216,10.0,41.0
2014,8,22,2349.0,14.0,756.0,9.0,B6,N585JB,96,PDX,BOS,287.0,2537,23.0,49.0
2014,4,11,1304.0,54.0,1516.0,59.0,UA,N68801,1238,SEA,SFO,100.0,679,13.0,4.0
2014,5,3,853.0,-7.0,1124.0,-12.0,AS,N566AS,502,SEA,SNA,138.0,978,8.0,53.0
2014,5,11,1252.0,-8.0,1528.0,-8.0,AS,N597AS,552,SEA,PSP,126.0,987,12.0,52.0
2014,11,7,1343.0,-2.0,1602.0,0.0,AS,N459AS,570,PDX,LAX,113.0,834,13.0,43.0
2014,5,29,1313.0,-2.0,1538.0,-5.0,OO,N803SK,4828,SEA,LAS,121.0,867,13.0,13.0
2014,12,17,1806.0,-9.0,2004.0,-11.0,OO,N692CA,4629,SEA,SJC,94.0,697,18.0,6.0
2014,4,1,751.0,-9.0,1534.0,-24.0,UA,N513UA,419,SEA,IAD,269.0,2306,7.0,51.0
2014,3,6,2353.0,-6.0,559.0,-4.0,UA,N487UA,721,SEA,IAH,218.0,1874,23.0,53.0
2014,7,18,1344.0,-4.0,1958.0,-11.0,UA,N404UA,253,SEA,IAH,224.0,1874,13.0,44.0
2014,2,16,1019.0,-6.0,1351.0,-7.0,AS,N323AS,640,PDX,PHX,133.0,1009,10.0,19.0
2014,3,15,1548.0,-2.0,1755.0,-12.0,AS,N607AS,584,PDX,SNA,112.0,859,15.0,48.0
2014,10,30,1556.0,-4.0,1826.0,8.0,AS,N403AS,606,SEA,LAS,129.0,867,15.0,56.0
2014,10,22,850.0,-5.0,1126.0,0.0,AS,N467AS,548,SEA,PSP,126.0,987,8.0,50.0
2014,5,31,1450.0,0.0,1723.0,-12.0,WN,N427WN,2310,PDX,SLC,84.0,630,14.0,50.0
2014,7,1,1047.0,-5.0,1148.0,-3.0,OO,N569SW,5397,PDX,SEA,34.0,129,10.0,47.0
2014,3,27,1403.0,-1.0,2005.0,-12.0,UA,N445UA,326,SEA,IAH,208.0,1874,14.0,3.0
2014,9,22,823.0,-7.0,1126.0,-4.0,AS,N597AS,867,SEA,OGG,338.0,2640,8.0,23.0
2014,3,11,537.0,-3.0,904.0,-2.0,UA,N38459,1636,PDX,DEN,128.0,991,5.0,37.0
2014,2,3,1119.0,-1.0,1443.0,-12.0,WN,N716SW,4738,SEA,DEN,126.0,1024,11.0,19.0
2014,11,21,1034.0,-6.0,1537.0,-3.0,OO,N225AG,3468,SEA,OMA,161.0,1368,10.0,34.0
2014,7,9,1921.0,-4.0,2130.0,0.0,VX,N836VA,759,SEA,SFO,107.0,679,19.0,21.0
2014,5,21,2040.0,-3.0,2308.0,-10.0,AS,N517AS,484,SEA,SAN,129.0,1050,20.0,40.0
2014,6,7,611.0,-4.0,809.0,-11.0,VX,N527VA,751,SEA,SFO,102.0,679,6.0,11.0
2014,6,28,625.0,0.0,1234.0,14.0,WN,N8311Q,4221,SEA,MDW,233.0,1733,6.0,25.0
2014,9,15,1033.0,-2.0,1257.0,-6.0,AS,N618AS,644,PDX,PHX,128.0,1009,10.0,33.0
2014,8,22,1314.0,-1.0,1447.0,-14.0,UA,N806UA,367,PDX,SFO,78.0,550,13.0,14.0
2014,3,15,1843.0,8.0,2054.0,0.0,AS,N597AS,616,SEA,LAS,111.0,867,18.0,43.0
2014,11,15,957.0,2.0,1507.0,-32.0,AS,N462AS,652,PDX,DFW,177.0,1616,9.0,57.0
2014,9,26,1539.0,-5.0,2049.0,-4.0,DL,N659DL,1770,SEA,MSP,165.0,1399,15.0,39.0
2014,12,26,753.0,-7.0,1047.0,-8.0,AS,N469AS,83,SEA,ANC,208.0,1448,7.0,53.0
2014,1,5,1509.0,-6.0,2049.0,18.0,DL,N936DN,1770,SEA,MSP,166.0,1399,15.0,9.0
2014,1,25,1147.0,-3.0,1421.0,0.0,OO,N701SK,6371,SEA,LAX,129.0,954,11.0,47.0
2014,6,29,1542.0,12.0,1853.0,-17.0,WN,N299WN,4713,SEA,DEN,116.0,1024,15.0,42.0
2014,8,6,901.0,1.0,1139.0,-5.0,AS,N587AS,502,SEA,SNA,133.0,978,9.0,1.0
2014,11,17,748.0,-2.0,958.0,-13.0,AS,N516AS,520,SEA,BUR,113.0,937,7.0,48.0
2014,5,31,1357.0,-8.0,1739.0,-6.0,AS,N611AS,674,SEA,DEN,126.0,1024,13.0,57.0
2014,3,6,2259.0,-1.0,117.0,-33.0,AS,N419AS,103,SEA,ANC,182.0,1448,22.0,59.0
2014,11,13,812.0,-3.0,1551.0,-17.0,UA,N418UA,250,PDX,IAD,262.0,2327,8.0,12.0
2014,9,20,1020.0,-10.0,1248.0,1.0,AS,N302AS,564,PDX,LAX,120.0,834,10.0,20.0
2014,5,4,822.0,-8.0,1410.0,-5.0,AA,N3DRAA,312,SEA,DFW,201.0,1660,8.0,22.0
2014,1,1,1326.0,-6.0,1509.0,-16.0,UA,N832UA,367,PDX,SFO,86.0,550,13.0,26.0
2014,9,5,1430.0,15.0,1818.0,8.0,WN,N8323C,2857,SEA,ABQ,143.0,1180,14.0,30.0
2014,12,27,614.0,-6.0,943.0,-27.0,OO,N814SK,4720,SEA,PHX,127.0,1107,6.0,14.0
2014,12,11,1521.0,-9.0,1759.0,16.0,AS,N644AS,584,PDX,SNA,145.0,859,15.0,21.0
2014,9,13,824.0,-8.0,1404.0,-21.0,UA,N419UA,722,PDX,ORD,196.0,1739,8.0,24.0
2014,8,14,23.0,-2.0,531.0,-1.0,DL,N367NW,1403,PDX,MSP,171.0,1426,0.0,23.0
2014,10,20,2107.0,-2.0,507.0,-8.0,B6,N584JB,1206,PDX,JFK,279.0,2454,21.0,7.0
2014,3,26,1445.0,0.0,1812.0,2.0,F9,N221FR,792,PDX,DEN,129.0,991,14.0,45.0
2014,3,11,1525.0,-5.0,1609.0,-1.0,OO,N233SW,5331,PDX,RDM,30.0,116,15.0,25.0
2014,2,4,557.0,-3.0,855.0,-8.0,DL,N680DA,1634,SEA,SLC,90.0,689,5.0,57.0
2014,7,30,811.0,-9.0,1610.0,-18.0,US,N656AW,798,SEA,PHL,276.0,2378,8.0,11.0
2014,7,2,1720.0,0.0,1857.0,-8.0,WN,N930WN,1499,PDX,SJC,85.0,569,17.0,20.0
2014,9,18,1221.0,7.0,1509.0,6.0,OO,N919SW,6371,SEA,LAX,135.0,954,12.0,21.0
2014,9,7,1059.0,-2.0,1857.0,-29.0,UA,N69826,1570,SEA,EWR,282.0,2402,10.0,59.0
2014,9,4,736.0,-5.0,1109.0,-12.0,UA,N497UA,690,SEA,DEN,129.0,1024,7.0,36.0
2014,7,28,909.0,4.0,1103.0,16.0,AS,N532AS,360,SEA,SMF,91.0,605,9.0,9.0
2014,12,25,716.0,-4.0,912.0,-17.0,AS,N303AS,222,SEA,SFO,88.0,679,7.0,16.0
2014,1,12,708.0,-2.0,1003.0,-9.0,DL,N349NB,2397,SEA,SLC,83.0,689,7.0,8.0
2014,9,1,1055.0,0.0,1915.0,5.0,DL,N709TW,1473,SEA,JFK,282.0,2422,10.0,55.0
2014,2,23,602.0,-3.0,939.0,1.0,F9,N202FR,358,SEA,DEN,130.0,1024,6.0,2.0
2014,7,7,1509.0,-1.0,1743.0,-4.0,US,N656AW,494,PDX,PHX,141.0,1009,15.0,9.0
2014,11,24,1658.0,3.0,1919.0,-6.0,AS,N708AS,448,SEA,LAX,119.0,954,16.0,58.0
2014,8,26,1752.0,2.0,2017.0,-5.0,AS,N528AS,109,SEA,ANC,188.0,1448,17.0,52.0
2014,2,10,1921.0,21.0,2036.0,16.0,WN,N246LV,747,PDX,SMF,65.0,479,19.0,21.0
2014,5,17,554.0,-6.0,845.0,-4.0,DL,N661DN,1831,PDX,SLC,80.0,630,5.0,54.0
2014,11,28,1219.0,-6.0,1455.0,5.0,OO,N631SK,4608,SEA,LAS,130.0,867,12.0,19.0
2014,9,21,739.0,-1.0,1028.0,2.0,AS,N794AS,634,SEA,PHX,149.0,1107,7.0,39.0
2014,1,29,654.0,-6.0,907.0,-10.0,B6,N633JB,1121,PDX,LGB,113.0,846,6.0,54.0
2014,12,21,1349.0,-4.0,1936.0,-35.0,UA,N67812,1507,SEA,IAH,202.0,1874,13.0,49.0
2014,12,28,1052.0,12.0,1715.0,-15.0,AS,N523AS,788,SEA,MSY,244.0,2086,10.0,52.0
2014,3,1,557.0,-3.0,847.0,-12.0,DL,N6702,1634,SEA,SLC,87.0,689,5.0,57.0
2014,10,5,1830.0,0.0,2009.0,-6.0,WN,N653SW,767,PDX,OAK,82.0,543,18.0,30.0
2014,10,4,2112.0,-13.0,2248.0,-27.0,AS,N566AS,384,PDX,SFO,78.0,550,21.0,12.0
2014,10,14,1206.0,-4.0,1417.0,-33.0,AS,N589AS,105,SEA,ANC,176.0,1448,12.0,6.0
2014,2,17,1104.0,6.0,1311.0,2.0,OO,N910SW,5639,SEA,SFO,101.0,679,11.0,4.0
2014,6,6,1213.0,3.0,1415.0,-5.0,OO,N219AG,3454,PDX,BUR,105.0,817,12.0,13.0
2014,9,20,2128.0,19.0,514.0,-1.0,B6,N547JB,1206,PDX,JFK,271.0,2454,21.0,28.0
2014,12,9,1245.0,5.0,1603.0,-2.0,WN,N654SW,528,PDX,DEN,122.0,991,12.0,45.0
2014,1,12,957.0,-3.0,1143.0,-17.0,AS,N551AS,346,SEA,OAK,90.0,672,9.0,57.0
2014,12,13,600.0,0.0,937.0,2.0,WN,N442WN,4120,SEA,DEN,135.0,1024,6.0,0.0
2014,7,10,1312.0,-3.0,1846.0,-24.0,AA,N3JYAA,115,PDX,ORD,201.0,1739,13.0,12.0
2014,7,31,1658.0,-2.0,1856.0,-9.0,VX,N629VA,755,SEA,SFO,105.0,679,16.0,58.0
2014,11,19,750.0,0.0,1047.0,14.0,AS,N419AS,482,SEA,LAX,124.0,954,7.0,50.0
2014,10,9,1847.0,-8.0,2128.0,0.0,AS,N525AS,464,SEA,LAX,128.0,954,18.0,47.0
2014,8,9,1941.0,11.0,2233.0,1.0,AS,N513AS,859,SEA,HNL,332.0,2677,19.0,41.0
2014,2,6,2041.0,64.0,1.0,59.0,F9,N201FR,142,SEA,DEN,119.0,1024,20.0,41.0
2014,5,8,952.0,-8.0,1259.0,4.0,HA,N385HA,29,SEA,OGG,346.0,2640,9.0,52.0
2014,11,27,1058.0,8.0,1406.0,-9.0,WN,N464WN,1710,PDX,DEN,115.0,991,10.0,58.0
2014,3,6,936.0,46.0,1127.0,57.0,WN,N363SW,332,PDX,OAK,88.0,543,9.0,36.0
2014,12,20,35.0,-5.0,531.0,-18.0,DL,N6704Z,2440,SEA,MSP,157.0,1399,0.0,35.0
2014,6,1,2043.0,0.0,2255.0,11.0,AS,N713AS,300,SEA,SFO,102.0,679,20.0,43.0
2014,9,4,717.0,-8.0,951.0,-14.0,AS,N315AS,240,SEA,SAN,133.0,1050,7.0,17.0
2014,5,29,2134.0,-6.0,2320.0,2.0,AS,N531AS,372,SEA,SMF,86.0,605,21.0,34.0
2014,7,17,1332.0,0.0,1849.0,2.0,DL,N931DN,2164,PDX,MSP,176.0,1426,13.0,32.0
2014,12,12,1944.0,4.0,2159.0,1.0,AS,N611AS,524,SEA,BUR,119.0,937,19.0,44.0
2014,6,7,1346.0,1.0,1522.0,-4.0,AS,N552AS,362,SEA,SMF,81.0,605,13.0,46.0
2014,8,16,,,,,UA,,1752,SEA,SFO,,679,,
2014,5,31,1221.0,4.0,1415.0,10.0,UA,N845UA,353,PDX,SFO,79.0,550,12.0,21.0
2014,9,10,716.0,-9.0,910.0,-19.0,AS,N794AS,244,PDX,SFO,81.0,550,7.0,16.0
2014,6,24,1911.0,5.0,2111.0,-8.0,UA,N77261,1414,SEA,SFO,100.0,679,19.0,11.0
2014,5,18,853.0,-7.0,1127.0,-6.0,AS,N548AS,502,SEA,SNA,136.0,978,8.0,53.0
2014,9,30,1816.0,6.0,2123.0,13.0,OO,N227AG,3458,SEA,SLC,90.0,689,18.0,16.0
2014,7,31,1033.0,3.0,1805.0,-13.0,DL,N610DL,2618,SEA,ATL,242.0,2182,10.0,33.0
2014,8,26,1841.0,-14.0,2215.0,-8.0,AS,N588AS,678,SEA,DEN,131.0,1024,18.0,41.0
2014,3,24,1823.0,-2.0,2112.0,2.0,WN,N615SW,3424,SEA,PHX,156.0,1107,18.0,23.0
2014,10,12,1325.0,-10.0,1522.0,-13.0,OO,N225AG,3474,SEA,FAT,90.0,748,13.0,25.0
2014,5,18,1940.0,10.0,2258.0,0.0,F9,N935FR,142,SEA,DEN,122.0,1024,19.0,40.0
2014,7,16,1333.0,13.0,1918.0,8.0,AA,N3FUAA,2269,SEA,DFW,193.0,1660,13.0,33.0
2014,6,28,1751.0,106.0,2300.0,95.0,WN,N939WN,3270,SEA,MCI,161.0,1489,17.0,51.0
2014,8,6,2252.0,11.0,430.0,0.0,UA,N69819,1620,SEA,ORD,197.0,1721,22.0,52.0
2014,3,14,2021.0,-2.0,2200.0,-12.0,OO,N958SW,5210,PDX,SFO,79.0,550,20.0,21.0
2014,4,18,559.0,-5.0,1413.0,-20.0,UA,N824UA,475,SEA,EWR,276.0,2402,5.0,59.0
2014,5,21,1828.0,-2.0,2023.0,-19.0,AS,N799AS,302,SEA,SFO,92.0,679,18.0,28.0
2014,12,19,1432.0,123.0,1635.0,139.0,UA,N838UA,353,PDX,SFO,99.0,550,14.0,32.0
2014,3,27,1730.0,-5.0,1823.0,-3.0,OO,N565SW,5417,PDX,SEA,39.0,129,17.0,30.0
2014,6,18,1020.0,0.0,1248.0,1.0,AS,N795AS,87,SEA,ANC,189.0,1448,10.0,20.0
2014,10,21,628.0,-2.0,1356.0,-4.0,DL,N813DN,1156,PDX,ATL,251.0,2172,6.0,28.0
2014,7,31,2051.0,6.0,2318.0,11.0,AS,N627AS,614,SEA,LAS,127.0,867,20.0,51.0
2014,6,3,2007.0,57.0,2223.0,53.0,WN,N497WN,276,SEA,LAS,120.0,867,20.0,7.0
2014,4,9,1539.0,-7.0,1626.0,-10.0,OO,N297SW,5395,SEA,PDX,34.0,129,15.0,39.0
2014,9,3,1048.0,7.0,1826.0,6.0,DL,N179DN,1702,PDX,ATL,243.0,2172,10.0,48.0
2014,6,10,1842.0,-3.0,2203.0,-16.0,AS,N583AS,678,SEA,DEN,121.0,1024,18.0,42.0
2014,3,24,1151.0,6.0,1847.0,-12.0,DL,N815DN,2424,SEA,DTW,219.0,1927,11.0,51.0
2014,8,3,1316.0,1.0,1423.0,12.0,OO,N569SW,5317,SEA,PDX,33.0,129,13.0,16.0
2014,10,29,653.0,-7.0,850.0,-9.0,VX,N848VA,751,SEA,SFO,102.0,679,6.0,53.0
2014,10,29,1927.0,-1.0,2132.0,-8.0,UA,N16217,1173,SEA,SFO,106.0,679,19.0,27.0
2014,11,6,843.0,-2.0,1123.0,-10.0,AS,N760AS,496,SEA,SAN,139.0,1050,8.0,43.0
2014,6,2,1519.0,-1.0,2336.0,-19.0,AS,N419AS,734,SEA,BOS,301.0,2496,15.0,19.0
